,pairAddress,timestamp,token0Address,token1Address,token0Amount,token1Amount,token0Liquidity,token1Liquidity
67,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996709,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102955054.30777,27942.43117083762,0.00027140417106,3684.5417522302073
68,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996709,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102955164.338718,27942.401218153125,0.0002714035900736,3684.5496396291055
69,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996714,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102963414.136004,27940.169268375128,0.0002713601671314,3685.139239744909
70,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996753,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102965414.136004,27939.62818668051,0.0002713496412472,3685.2821894419512
71,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996753,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102976499.316004,27936.629572803256,0.0002712913116911,3686.074551249848
72,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996756,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102948588.683562,27944.226328197587,0.0002714386538516,3684.073678564506
73,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996756,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102949542.15149,27943.96674379753,0.0002714336184485,3684.1420223326304
74,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996805,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102921677.050656,27951.55508191868,0.0002715808358637,3682.1449378762486
75,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996816,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102971981.946866,27937.940855940367,0.0002713159475784,3685.739850257122
76,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996844,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102971144.657254,27938.16871137995,0.0002713203665393,3685.6798210725656
77,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996844,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102971529.720291,27938.06392195913,0.0002713183342798,3685.707427970915
78,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996879,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102970635.524209,27938.30726589109,0.000271323053642,3685.643319197161
79,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996881,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102970302.066626,27938.39801315581,0.0002713248135863,3685.6194123277455
80,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996901,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102970010.485432,27938.47736464756,0.0002713263525266,3685.598507802966
81,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996906,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102975376.660233,27937.02582338432,0.0002712981173699,3685.9820838207775
82,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996944,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102975119.503265,27937.09579968898,0.0002712994744211,3685.9636463863008
83,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996944,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102975381.04058,27937.02543026045,0.0002712981020118,3685.9822924827376
84,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996944,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102975609.513265,27936.963259680688,0.0002712968963401,3685.99867337342
85,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640996999,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102991170.876096,27932.755181929657,0.0002712150463415,3687.1110710454855
86,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997045,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102991545.281793,27932.65427558525,0.0002712130806384,3687.1377945565855
87,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997045,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102991749.681054,27932.59867313493,0.0002712120025112,3687.152451737676
88,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997045,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102990351.293986,27932.979078860688,0.0002712193785913,3687.0521759681455
89,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997120,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102990167.408847,27933.029102233017,0.0002712203485537,3687.038990003908
90,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997124,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102991673.309816,27932.621902476403,0.0002712124291684,3687.146651302545
91,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997143,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102991729.877682,27932.6068782472,0.0002712121343278,3687.150659678952
92,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997143,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102991896.559816,27932.561536076577,0.0002712112551481,3687.162612236468
93,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997159,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103061729.877682,27913.691800763896,0.0002708443942663,3692.1569032606985
94,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997184,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103060058.671498,27914.145806948945,0.000270853191496,3692.036983121376
95,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997209,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103061213.464343,27913.83396944301,0.0002708471308568,3692.119598374162
96,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997254,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103061785.636101,27913.67946413244,0.0002708441280329,3692.1605325636046
97,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997261,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103061417.529011,27913.77946413244,0.000270846065709,3692.1341182564975
98,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997301,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103036417.229011,27920.572719737767,0.0002709777132261,3690.340390337764
99,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997337,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103035313.460025,27920.872719737767,0.0002709835277064,3690.261206885108
100,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1640997355,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102998636.625172,27930.844994159976,0.0002711768418431,3687.630526276876
