,type,timestamp,open,high,low,close,volume,quoteVolume,trades,exchangeId,pairAddress,baseAddress,quoteAddress
0,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-01,0.9977489573325236,1.0038286470354607,0.9973955825,1.0033864759083535,5641.8594474531055,5645.187668884977,19,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
1,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-02,0.99737518,1.005286069175328,0.99737518,1.004881974632701,50397.5142858682,50459.4831174129,28,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-03,0.9988894531011224,1.0049205685735572,0.9988210508617064,0.99886672535454,3172.6831299783544,3173.8711395035193,14,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
3,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-04,1.0048869005723355,1.0056642117072412,0.998261853932115,0.998361884886095,12420.84157176256,12443.120993959212,57,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
4,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-05,0.9983425610108408,1.0043639352434168,0.9976769967915023,0.9976769967915023,8979.170423781576,8974.816625709107,21,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
5,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-06,0.99758306,1.0037189706838403,0.9963887864972354,1.0024028011051644,15226.37666241136,15226.733029233555,20,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
6,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-07,1.0024450008355508,1.0024781821366289,0.9961870286314284,1.0021877281560407,3641.067957668576,3644.069963364872,21,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
7,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-08,1.0023974453863849,1.004002144593308,0.9969982331838564,0.9977815561224488,20364.210904215663,20370.215186344696,17,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
8,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-09,0.997759208172758,1.0041075272647173,0.9977208158112536,0.9979600940240761,8364.918395930606,8359.789959137892,20,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
9,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,2022-12-10,1.0039737733574023,1.00410367075973,0.99796015,1.00410367075973,2180.88644670385,2186.415683484446,13,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
