,timestamp,datetime,pool_price,signal,holder_eth_amount,holder_usdc_amount,lp_eth_amount,lp_usdc_amount,liquidity,fee_eth_amount,fee_usdc_amount,status,trade_num
0,1640995220,2021/12/31 19:00,3674.962591,add,1.3605580672426496,5000.0,0.0,0.0,0.0,0.0,0.0,0,
1,1640995255,2021/12/31 19:00,3675.67639,,0.0,0.0,1.3605580672426496,5000.0,6802.790336213248,0.0,0.0,1,1.0
2,1640995255,2021/12/31 19:00,3675.600285,,0.0,0.0,1.3604400379027066,5000.433791040599,6802.790336213248,-3.551534802697557e-07,0.0,1,1.0
3,1640995265,2021/12/31 19:01,3675.600285,,0.0,0.0,1.3604400379027066,5000.433791040599,6802.790336213248,0.0,0.0,1,1.0
4,1640995265,2021/12/31 19:01,3675.639545,,0.0,0.0,1.360432772361859,5000.460496407232,6802.790336213248,0.0,8.035717141322684e-05,1,1.0
5,1640995312,2021/12/31 19:01,3675.547448,,0.0,0.0,1.3604498162164098,5000.3978501262945,6802.790336213248,5.128541991217662e-08,0.0,1,1.0
6,1640995324,2021/12/31 19:02,3675.51153,,0.0,0.0,1.3604564635247807,5000.373417748356,6802.790336213248,2.0001930905281272e-08,0.0,1,1.0
7,1640995331,2021/12/31 19:02,3679.081483,,0.0,0.0,1.3597962519469802,5002.801211190937,6802.790336213248,0.0,0.007305296216391809,1,1.0
8,1640995331,2021/12/31 19:02,3679.05081,,0.0,0.0,1.3598019203850713,5002.780356632253,6802.790336213248,1.7056483724573184e-08,0.0,1,1.0
9,1640995375,2021/12/31 19:02,3678.893432,,0.0,0.0,1.3598310053017648,5002.6733540346195,6802.790336213248,8.751730198649378e-08,0.0,1,1.0
10,1640995405,2021/12/31 19:03,3680.401218,,0.0,0.0,1.359552429126391,5003.698416091628,6802.790336213248,0.0,0.003084439489494445,1,1.0
11,1640995416,2021/12/31 19:03,3680.505711,,0.0,0.0,1.3595331295067903,5003.769447443444,6802.790336213248,0.0,0.0002137352612307649,1,1.0
12,1640995416,2021/12/31 19:03,3680.490252,,0.0,0.0,1.3595359846971509,5003.758938921085,6802.790336213248,8.59134511710469e-09,0.0,1,1.0
13,1640995433,2021/12/31 19:03,3683.156663,,0.0,0.0,1.359043779455047,5005.571151608559,6802.790336213248,0.0,0.005452997053583138,1,1.0
14,1640995449,2021/12/31 19:04,3681.986878,,0.0,0.0,1.359259649694318,5004.7761939693555,6802.790336213248,6.495593960008323e-07,0.0,1,1.0
15,1640995449,2021/12/31 19:04,3681.957728,,0.0,0.0,1.35926503030204,5004.7563827207505,6802.790336213248,1.619039434916339e-08,0.0,1,1.0
16,1640995477,2021/12/31 19:04,3682.184067,,0.0,0.0,1.3592232535453619,5004.910207700634,6802.790336213248,0.0,0.0004628635302403547,1,1.0
17,1640995493,2021/12/31 19:04,3682.376037,,0.0,0.0,1.3591878235015318,5005.040671044227,6802.790336213248,0.0,0.0003925677339808361,1,1.0
18,1640995493,2021/12/31 19:04,3682.436101,,0.0,0.0,1.359176738639759,5005.081490006491,6802.790336213248,0.0,0.00012282536288059332,1,1.0
19,1640995493,2021/12/31 19:05,3682.436101,,0.0,0.0,1.359176738639759,5005.081490006491,6802.790336213248,0.0,0.0,1,1.0
20,1640995542,2021/12/31 19:05,3681.92944,,0.0,0.0,1.3592702518599147,5004.737157239235,6802.790336213248,2.8138381190252404e-07,0.0,1,1.0
21,1640995542,2021/12/31 19:05,3681.964713,,0.0,0.0,1.3592637409807835,5004.7611299516175,6802.790336213248,0.0,7.21345407701147e-05,1,1.0
22,1640995551,2021/12/31 19:05,3686.184043,,0.0,0.0,1.3584855887881915,5007.627900036491,6802.790336213248,0.0,0.008626188821084289,1,1.0
23,1640995551,2021/12/31 19:05,3686.033082,,0.0,0.0,1.3585134068026683,5007.5253598151585,6802.790336213248,8.370515890718581e-08,0.0,1,1.0
24,1640995562,2021/12/31 19:06,3686.518815,,0.0,0.0,1.3584239054921734,5007.8552863426785,6802.790336213248,0.0,0.0009927578561283895,1,1.0
25,1640995562,2021/12/31 19:06,3686.542018,,0.0,0.0,1.358419630543004,5007.871046072821,6802.790336213248,0.0,4.742145479108016e-05,1,1.0
26,1640995600,2021/12/31 19:06,3693.040451,,0.0,0.0,1.3572239374754114,5012.282902162189,6802.790336213248,0.0,0.013275394451459834,1,1.0
27,1640995604,2021/12/31 19:06,3689.538533,,0.0,0.0,1.3578678878815174,5009.905895062182,6802.790336213248,1.9376642109508115e-06,0.0,1,1.0
28,1640995630,2021/12/31 19:07,3689.498995,,0.0,0.0,1.357875163562686,5009.87905129999,6802.790336213248,2.1892721670963775e-08,0.0,1,1.0
29,1640995630,2021/12/31 19:07,3689.535936,,0.0,0.0,1.3578683657711959,5009.904131870419,6802.790336213248,0.0,7.546811563406481e-05,1,1.0
30,1640995664,2021/12/31 19:07,3690.929475,,0.0,0.0,1.357612004713796,5010.850163811989,6802.790336213248,0.0,0.0028466357319037456,1,1.0
31,1640995698,2021/12/31 19:08,3690.924128,,0.0,0.0,1.357612988092011,5010.84653423498,6802.790336213248,2.959011679613672e-09,0.0,1,1.0
32,1640995698,2021/12/31 19:08,3690.769859,,0.0,0.0,1.3576413609542535,5010.741814341698,6802.790336213248,8.537471086024232e-08,0.0,1,1.0
33,1640995763,2021/12/31 19:09,3690.668214,,0.0,0.0,1.3576600562823073,5010.672815138562,6802.790336213248,5.6254748406845114e-08,0.0,1,1.0
34,1640995775,2021/12/31 19:09,3690.515106,,0.0,0.0,1.357688218537984,5010.568879752658,6802.790336213248,8.474098999976706e-08,0.0,1,1.0
35,1640995780,2021/12/31 19:09,3690.493583,,0.0,0.0,1.3576921775586765,5010.554268969592,6802.790336213248,1.1912800479274164e-08,0.0,1,1.0
36,1640995780,2021/12/31 19:10,3690.493583,,0.0,0.0,1.3576921775586765,5010.554268969592,6802.790336213248,0.0,0.0,1,1.0
37,1640995818,2021/12/31 19:10,3690.450348,,0.0,0.0,1.3577001304700884,5010.524918972983,6802.790336213248,2.3930525813043605e-08,0.0,1,1.0
38,1640995885,2021/12/31 19:11,3690.256434,,0.0,0.0,1.357735801921281,5010.393278712158,6802.790336213248,1.0733636266595896e-07,0.0,1,1.0
39,1640995891,2021/12/31 19:11,3692.918322,,0.0,0.0,1.3572463797578276,5012.200023275852,6802.790336213248,0.0,0.005436543321046152,1,1.0
40,1640995891,2021/12/31 19:11,3692.985368,,0.0,0.0,1.3572340593253414,5012.2455220397305,6802.790336213248,0.0,0.00013690701267394365,1,1.0
41,1640995924,2021/12/31 19:12,3692.924189,,0.0,0.0,1.3572453016193031,5012.204004756525,6802.790336213248,3.3828366986257484e-08,0.0,1,1.0
42,1640995933,2021/12/31 19:12,3692.8786,,0.0,0.0,1.357253679266092,5012.173066933015,6802.790336213248,2.5208566065073966e-08,0.0,1,1.0
43,1640995933,2021/12/31 19:12,3693.164411,,0.0,0.0,1.357201159868956,5012.36702219595,6802.790336213248,0.0,0.0005836166387201128,1,1.0
44,1640995944,2021/12/31 19:12,3693.141769,,0.0,0.0,1.3572053202428984,5012.351657298069,6802.790336213248,1.251867786097306e-08,0.0,1,1.0
45,1640995954,2021/12/31 19:12,3692.578055,,0.0,0.0,1.3573089126966469,5011.969104879549,6802.790336213248,3.1171249874163165e-07,0.0,1,1.0
46,1640995958,2021/12/31 19:12,3692.056142,,0.0,0.0,1.3574048446253788,5011.614893779685,6802.790336213248,2.886617715102856e-07,0.0,1,1.0
47,1640996025,2021/12/31 19:13,3692.055462,,0.0,0.0,1.357404969628275,5011.6144322620175,6802.790336213248,3.7613710006903687e-10,0.0,1,1.0
48,1640996051,2021/12/31 19:14,3692.127263,,0.0,0.0,1.357391770799913,5011.663163542205,6802.790336213248,0.0,0.00014663374178905004,1,1.0
49,1640996051,2021/12/31 19:15,3692.127263,,0.0,0.0,1.357391770799913,5011.663163542205,6802.790336213248,0.0,0.0,1,1.0
50,1640996117,2021/12/31 19:15,3694.214519,,0.0,0.0,1.3570082488882675,5013.079575445803,6802.790336213248,0.0,0.0042620217761214375,1,1.0
51,1640996126,2021/12/31 19:15,3694.054495,,0.0,0.0,1.357037640920332,5012.970997325948,6802.790336213248,8.844142045463484e-08,0.0,1,1.0
52,1640996126,2021/12/31 19:15,3694.21311,,0.0,0.0,1.3570085076746967,5013.0786194334005,6802.790336213248,0.0,0.0003238378358656923,1,1.0
53,1640996140,2021/12/31 19:15,3673.240622,,0.0,0.0,1.360876936130718,4998.828443338253,6802.790336213248,1.1640205986021999e-05,0.0,1,1.0
54,1640996140,2021/12/31 19:15,3675.584234,,0.0,0.0,1.360443008369144,5000.422872817156,6802.790336213248,0.0,0.004797681481150605,1,1.0
55,1640996140,2021/12/31 19:15,3672.892078,,0.0,0.0,1.3609415057162586,4998.591274966638,6802.790336213248,1.4999920173963265e-06,0.0,1,1.0
56,1640996164,2021/12/31 19:16,3682.462621,,0.0,0.0,1.3591718444377379,5005.099512657596,6802.790336213248,0.0,0.01958346346326558,1,1.0
57,1640996231,2021/12/31 19:17,3682.474481,,0.0,0.0,1.3591696557204587,5005.107572540144,6802.790336213248,0.0,2.4252404858480343e-05,1,1.0
58,1640996315,2021/12/31 19:18,3682.76028,,0.0,0.0,1.3591169158140362,5005.301793436036,6802.790336213248,0.0,0.0005844159354815553,1,1.0
59,1640996315,2021/12/31 19:20,3682.76028,,0.0,0.0,1.3591169158140362,5005.301793436036,6802.790336213248,0.0,0.0,1,1.0
60,1640996406,2021/12/31 19:20,3682.347654,,0.0,0.0,1.3591930617024408,5005.02138209306,6802.790336213248,2.2912504033497016e-07,0.0,1,1.0
61,1640996461,2021/12/31 19:21,3683.776377,,0.0,0.0,1.3589294600997597,5005.992243124859,6802.790336213248,0.0,0.0029213471368057654,1,1.0
62,1640996461,2021/12/31 19:21,3683.419438,,0.0,0.0,1.3589953015251417,5005.749709788378,6802.790336213248,1.9811863204218152e-07,0.0,1,1.0
63,1640996471,2021/12/31 19:21,3684.510442,,0.0,0.0,1.3587940836013235,5006.490989556898,6802.790336213248,0.0,0.0022305308982551978,1,1.0
64,1640996483,2021/12/31 19:21,3684.507809,,0.0,0.0,1.3587945691077152,5006.489200704167,6802.790336213248,1.4609018809118575e-09,0.0,1,1.0
65,1640996560,2021/12/31 19:22,3684.849439,,0.0,0.0,1.3587315793226264,5006.721297818564,6802.790336213248,0.0,0.0006983865026997597,1,1.0
66,1640996560,2021/12/31 19:22,3684.890581,,0.0,0.0,1.3587239941461549,5006.749248207865,6802.790336213248,0.0,8.410347833715087e-05,1,1.0
67,1640996598,2021/12/31 19:23,3684.781347,,0.0,0.0,1.3587441334356893,5006.675038229507,6802.790336213248,6.059966760626502e-08,0.0,1,1.0
68,1640996639,2021/12/31 19:23,3684.779428,,0.0,0.0,1.3587444872465082,5006.673734514341,6802.790336213248,1.0646263356017625e-09,0.0,1,1.0
69,1640996677,2021/12/31 19:24,3684.718857,,0.0,0.0,1.3587556550149744,5006.632584089063,6802.790336213248,3.360411775189679e-08,0.0,1,1.0
70,1640996677,2021/12/31 19:25,3684.718857,,0.0,0.0,1.3587556550149744,5006.632584089063,6802.790336213248,0.0,0.0,1,1.0
71,1640996709,2021/12/31 19:25,3684.54964,,0.0,0.0,1.3587868558316705,5006.517620491313,6802.790336213248,9.388410239534541e-08,0.0,1,1.0
72,1640996709,2021/12/31 19:25,3684.541752,,0.0,0.0,1.3587883103008696,5006.512261433086,6802.790336213248,4.376537208867567e-09,0.0,1,1.0
73,1640996714,2021/12/31 19:25,3685.13924,,0.0,0.0,1.3586781526423195,5006.918174832921,6802.790336213248,0.0,0.0012214044127441296,1,1.0
74,1640996753,2021/12/31 19:25,3685.282189,,0.0,0.0,1.358651801394743,5007.015284732813,6802.790336213248,0.0,0.0002922063186307536,1,1.0
